Ev_origintime,Ev_latitude,Ev_longitude,Ev_depth,Ev_magnitude
2018-07-13T16:48:32.159999,-38.280534,176.318538,5.924,0.8
2018-07-13T16:48:48.789999,-38.276672,176.346126,5.652,1.2
2018-07-13T16:49:01.090000,-38.293502,176.367985,5.873,1.6
2018-07-13T16:50:26.300000,-38.288273,176.383691,13.394,1.5
2018-07-13T16:51:24.710000,-38.290153,176.368083,5.981,1.7
2018-07-13T16:56:40.609999,-38.286617,176.367952,5.539,0.9
2018-07-13T16:58:56.939999,-38.294128,176.368001,10.425,1.4
2018-07-13T17:01:40.479999,-38.291305,176.368294,5.855,0.7
2018-07-13T17:06:35.799999,-38.289372,176.368424,6.064,2.0
2018-07-13T17:07:40.719999,-38.287821,176.368587,6.126,1.0
2018-07-13T17:23:53.399999,-38.290446,176.367253,6.246,0.6
2018-07-13T17:52:11.439999,-38.287992,176.369368,5.721,0.6
2018-07-14T06:31:19.140000,-38.114848,176.712321,7.86,1.8
2018-07-14T09:15:32.500000,-38.297327,176.377767,7.175,0.9
2018-07-14T16:13:24.879999,-38.299809,176.259098,7.643,0.8
2018-07-14T22:52:57.259999,-38.139478,176.257959,6.825,2.1
2018-07-14T22:52:57.399999,-38.137089,176.282031,5.057,1.8
2018-07-15T01:42:48.219999,-38.163082,176.706478,5.823,1.9
2018-07-15T06:48:43.560000,-38.201302,176.609375,8.927,2.0
2018-07-16T14:26:46.369999,-38.109192,176.673812,6.803,0.9
2018-07-16T23:08:40.719999,-38.308907,176.329639,5.876,1.1
2018-07-16T23:09:52.880000,-38.316012,176.335938,5.485,1.1
2018-07-16T23:18:39.200000,-38.310917,176.32679,5.343,0.8
2018-07-19T13:31:52.140000,-38.327108,176.284131,8.047,0.6
2018-07-19T17:27:05.660000,-38.304972,176.273193,5.247,1.0
2018-07-19T17:46:14.240000,-38.330522,176.276058,8.078,0.3
2018-07-19T19:19:17.760000,-38.303259,176.27181,5.57,0.7
2018-07-19T19:19:37.960000,-38.297965,176.276253,5.265,0.2
2018-07-20T16:18:27.190000,-38.330509,176.37583,2.97,1.9
2018-07-20T16:18:27.379999,-38.302897,176.33335,10.812,1.9
2018-07-20T16:20:03.069999,-38.303971,176.347021,6.026,1.7
2018-07-20T16:20:21.620000,-38.302511,176.350081,5.604,1.4
2018-07-20T16:21:50.960000,-38.303821,176.347217,6.053,1.8
2018-07-20T16:25:41.039999,-38.306181,176.348763,5.584,0.4
2018-07-20T16:38:06.570000,-38.306348,176.349186,5.383,0.4
2018-07-20T16:43:22.379999,-38.30258,176.34611,6.015,0.7
2018-07-21T07:41:50.200000,-38.058179,176.707731,3.681,1.5
2018-07-23T15:24:04,-38.33276,176.176416,6.713,1.1
2018-07-24T17:05:10.880000,-38.245455,176.406738,8.855,0.9
2018-07-25T00:42:04.459999,-38.310571,176.307666,6.296,0.9
2018-07-26T11:36:42.990000,-38.153585,176.686979,7.694,1.7
2018-07-26T14:33:26.739999,-38.154146,176.690299,11.047,1.6
2018-07-30T10:42:48.460000,-38.154688,176.675879,6.509,1.9
2018-08-01T08:25:28.269999,-38.298031,176.372119,6.56,0.9
2018-08-03T06:38:22.640000,-38.296456,176.37596,6.708,1.3
2018-08-03T23:32:43.719999,-38.35057,176.189242,2.917,1.2
2018-08-04T10:40:03.970000,-38.072266,176.745345,4.73,1.5
2018-08-05T14:43:29,-38.262663,176.419092,4.84,1.8
2018-08-06T09:46:01.159999,-38.137565,176.464404,4.736,0.5
2018-08-06T09:53:51.369999,-38.154679,176.473958,4.49,0.6
2018-08-06T13:49:27.059999,-38.258158,176.420931,4.721,0.4
2018-08-08T08:10:50.170000,-38.113826,176.696533,8.368,1.6
2018-08-08T11:33:45,-38.106669,176.672705,8.484,0.8
2018-08-10T13:18:51.530000,-38.338184,176.379395,6.763,1.6
2018-08-10T14:31:28.449999,-38.052649,176.734733,2.885,0.7
2018-08-10T14:54:49.829999,-38.056498,176.701562,2.512,1.3
2018-08-10T17:17:55.140000,-38.112113,176.690869,6.707,2.4
2018-08-10T17:44:26.899999,-38.336186,176.377979,5.415,0.5
2018-08-10T23:56:45.759999,-38.130916,176.663216,11.3,2.2
2018-08-11T01:54:39.969999,-38.104806,176.678825,4.122,1.1
2018-08-11T07:47:42.219999,-38.367232,176.186344,7.099,0.9
2018-08-11T15:37:22.949999,-38.289726,176.369515,5.445,0.8
2018-08-11T15:56:29.839999,-38.142106,176.481641,2.009,1.5
2018-08-11T15:56:44.179999,-38.146704,176.496208,1.735,1.0
2018-08-11T16:01:30.859999,-38.137207,176.483301,4.476,1.2
2018-08-12T10:54:26.420000,-38.291516,176.371761,7.749,0.6
2018-08-12T18:37:19.120000,-38.300448,176.340169,6.19,0.9
2018-08-12T18:41:10.960000,-38.302482,176.34637,6.462,1.5
2018-08-12T19:19:59.679999,-38.372205,176.14917,8.528,1.2
2018-08-12T23:59:57.600000,-38.172611,176.789811,10.413,1.0
2018-08-16T07:22:30.469999,-38.284981,176.426742,5.652,0.8
2018-08-16T07:25:12.330000,-38.280599,176.429948,6.081,1.7
2018-08-16T07:25:12.390000,-38.29279,176.432617,2.385,1.5
2018-08-16T07:25:38.429999,-38.280839,176.428271,4.88,1.2
2018-08-16T07:31:42.539999,-38.27408,176.429899,4.416,2.1
2018-08-16T07:32:33.600000,-38.281775,176.431543,5.149,1.5
2018-08-16T07:33:28.059999,-38.281169,176.429183,5.91,1.7
2018-08-16T07:34:17.219999,-38.277673,176.430339,4.858,1.9
2018-08-16T07:35:07.129999,-38.280033,176.428141,5.507,1.6
2018-08-16T07:35:20.760000,-38.273979,176.425423,5.927,1.6
2018-08-16T07:39:05.820000,-38.283289,176.431722,5.189,1.3
2018-08-16T07:49:16.859999,-38.268538,176.427767,8.9,1.1
2018-08-17T08:24:59.100000,-38.426416,176.17181,5.727,1.0
2018-08-17T08:35:48.929999,-38.430147,176.173665,6.58,1.2
2018-08-17T08:59:00.070000,-38.42865,176.170524,6.019,1.2
2018-08-17T09:03:34.549999,-38.429167,176.181462,8.815,0.8
2018-08-17T09:09:58.710000,-38.436641,176.167057,6.226,0.9
2018-08-17T10:53:58.149999,-38.440133,176.174056,5.494,1.4
2018-08-17T10:55:08.609999,-38.430916,176.172819,6.064,1.6
2018-08-17T10:55:41.070000,-38.419678,176.173665,5.51,1.3
2018-08-17T10:56:40.159999,-38.43064,176.171517,5.831,2.0
2018-08-17T10:57:04.820000,-38.428239,176.174447,6.098,1.3
2018-08-17T10:57:46.250000,-38.431632,176.170101,6.111,1.8
2018-08-17T11:01:38.750000,-38.429089,176.171598,5.908,1.9
2018-08-17T11:05:08.310000,-38.435189,176.167057,5.819,1.5
2018-08-17T11:07:55.380000,-38.378666,176.186198,3.138,0.4
2018-08-20T02:33:20.789999,-38.137858,176.63348,4.694,1.2
2018-08-23T07:14:58.600000,-38.286511,176.395231,8.256,1.3
2018-08-23T10:39:06.059999,-38.418111,176.148079,6.35,1.2
2018-08-24T10:23:31.519999,-38.368465,176.171403,7.604,0.9
2018-08-24T10:26:48.600000,-38.363371,176.167855,6.859,1.1
2018-08-24T10:31:47.240000,-38.375651,176.170003,9.202,1.0
2018-08-24T10:59:04.879999,-38.364461,176.168587,6.714,1.1
2018-08-25T09:25:22.480000,-38.431783,176.170394,5.992,1.9
2018-08-25T10:37:06.480000,-38.432861,176.167904,6.087,1.7
2018-08-26T02:40:28.649999,-38.44539,176.169238,5.725,1.7
2018-08-26T02:40:45.810000,-38.396802,176.17373,2.204,0.9
2018-08-26T02:41:17.440000,-38.442497,176.168441,5.803,1.3
2018-08-26T03:03:58.109999,-38.439282,176.163965,7.545,2.0
2018-08-26T03:05:43.829999,-38.432581,176.167025,5.468,1.8
2018-08-26T03:07:25.940000,-38.436759,176.165934,5.574,1.8
2018-08-26T03:07:26.690000,-38.395972,176.175618,7.891,1.5
2018-08-26T03:08:38.369999,-38.448433,176.1632,5.621,1.7
2018-08-26T03:09:20.620000,-38.445455,176.163314,5.537,1.6
2018-08-26T03:09:39.719999,-38.437398,176.17028,5.359,1.7
2018-08-26T03:13:55.560000,-38.444832,176.156576,5.554,1.4
2018-08-26T03:18:02.850000,-38.419434,176.177148,4.112,1.2
2018-08-27T06:18:58.429999,-38.337016,176.282064,6.551,1.1
2018-08-27T07:10:39.479999,-38.335876,176.282406,6.703,0.9
2018-08-27T07:10:53.119999,-38.335819,176.280615,6.943,0.2
2018-08-28T05:04:51.770000,-38.327612,176.236035,6.535,1.2
2018-08-28T05:21:28.250000,-38.328691,176.232275,5.415,1.4
2018-08-28T11:55:31.089999,-38.029289,176.759766,6.602,1.0
2018-08-28T18:21:24.239999,-38.031075,176.749837,6.148,1.1
2018-08-29T13:00:05.160000,-38.421484,176.203776,5.459,0.9
2018-08-29T14:47:41.299999,-38.412154,176.209326,4.434,0.9
2018-08-29T16:12:16.929999,-38.13833,176.250684,5.513,0.8
2018-09-01T10:18:04.839999,-38.032088,176.739062,6.01,1.6
2018-09-03T09:29:16.140000,-38.278959,176.428353,6.633,1.5
2018-09-03T09:29:45.310000,-38.27561,176.428988,6.398,0.7
2018-09-03T09:38:30.489999,-38.279224,176.428255,6.358,1.4
2018-09-06T15:48:35.640000,-38.267301,176.424609,7.092,1.2
2018-09-09T06:06:26.890000,-38.14707,176.715641,6.825,1.9
2018-09-09T11:57:35.179999,-38.144727,176.697428,5.336,1.8
2018-09-10T09:42:32.520000,-38.153495,176.215983,4.179,1.2
2018-09-10T15:36:32.920000,-38.076424,176.765055,6.693,1.5
2018-09-10T16:46:58.439999,-38.075346,176.762891,7.033,2.4
2018-09-12T11:10:32.030000,-38.427734,176.179215,5.126,1.1
2018-09-12T13:19:19.219999,-38.131079,176.333773,4.232,1.6
2018-09-12T16:51:07.030000,-38.05675,176.612663,5.191,0.7
2018-09-13T15:18:51.530000,-38.258329,176.416097,4.294,1.5
2018-09-13T15:20:01.429999,-38.257605,176.41652,4.161,1.1
2018-09-13T15:26:08.230000,-38.25732,176.417025,4.022,1.4
2018-09-13T15:26:27.920000,-38.260282,176.414941,5.159,1.5
2018-09-16T01:13:58.200000,-38.106946,176.749854,6.996,3.1
2018-09-16T01:16:33.990000,-38.110091,176.753434,4.849,2.1
2018-09-16T01:19:37.149999,-38.108012,176.759294,4.941,1.7
2018-09-16T01:31:31.649999,-38.113363,176.761051,4.775,1.4
2018-09-16T01:49:00.740000,-38.113057,176.765902,4.699,1.3
2018-09-16T15:32:53.520000,-38.11165,176.757536,4.39,1.7
2018-09-17T16:18:41,-38.454464,176.157633,10.088,1.4
2018-09-23T08:38:00.360000,-38.143506,176.70485,7.143,1.1
2018-09-24T05:50:37.840000,-38.323767,176.221257,6.96,1.5
2018-09-25T07:33:27.079999,-38.075334,176.754915,7.534,1.1
2018-09-28T17:07:01.600000,-38.158984,176.431917,7.363,1.5
2018-09-29T01:24:18.160000,-38.401192,176.223633,2.907,1.5
2018-09-29T01:27:17.890000,-38.357723,176.163216,9.795,2.4
2018-09-29T01:28:18.480000,-38.32985,176.176644,4.943,2.3
2018-09-29T01:29:33.289999,-38.348682,176.165544,8.547,1.8
2018-09-29T01:29:51.329999,-38.311458,176.27098,10.292,1.4
2018-09-29T01:30:56.670000,-38.345825,176.165023,7.617,1.4
2018-09-29T01:34:52.250000,-38.342769,176.181755,4.736,1.8
2018-09-29T01:35:21.829999,-38.330754,176.192546,2.259,1.5
2018-09-29T01:36:43.439999,-38.356722,176.154948,9.334,1.6
2018-09-29T01:37:13.839999,-38.342936,176.173079,10.096,1.4
2018-09-29T01:39:41.869999,-38.343738,176.172331,6.373,1.3
2018-09-29T01:53:56.789999,-38.341569,176.168457,7.183,2.4
2018-09-29T01:53:56.200000,-38.375989,176.165234,3.428,2.4
2018-09-29T16:56:59.320000,-38.059066,176.507699,4.633,0.7
2018-10-05T10:15:17.190000,-38.1821,176.247607,4.878,0.7
2018-10-05T13:39:50.390000,-38.077197,176.756624,7.454,1.1
2018-10-05T20:19:58.380000,-38.073336,176.706901,16.017,1.7
2018-10-05T20:38:58.140000,-38.074967,176.748031,8.064,1.7
2018-10-06T04:41:57.420000,-38.316479,176.383122,8.019,1.7
2018-10-06T04:42:13.929999,-38.32738,176.3771,7.064,1.2
2018-10-06T04:43:38.020000,-38.314327,176.379199,6.695,1.7
2018-10-06T04:53:22.890000,-38.309998,176.38182,6.158,0.7
2018-10-06T05:36:37.259999,-38.31311,176.381982,6.536,1.5
2018-10-06T05:39:35.200000,-38.31357,176.382471,6.404,1.5
2018-10-06T05:41:52.719999,-38.313236,176.383252,6.878,1.3
2018-10-06T11:44:28.690000,-38.289311,176.36971,5.751,0.6
2018-10-06T15:34:26.460000,-38.074438,176.730322,14.025,2.0
2018-10-08T00:53:07.690000,-38.264421,176.182243,5.35,1.3
2018-10-08T00:55:55.719999,-38.266593,176.180615,5.501,1.3
2018-10-08T04:36:09.310000,-38.326868,176.387614,6.936,1.1
2018-10-10T15:30:53.070000,-38.159123,176.690072,9.089,1.7
2018-10-11T13:31:17.859999,-38.165503,176.608545,4.576,1.4
2018-10-14T09:16:40.969999,-38.049357,176.335661,5.122,1.4
2018-10-16T15:13:58.820000,-38.418766,176.197591,5.746,0.8
2018-10-16T15:16:38.299999,-38.402897,176.21167,4.032,0.8
2018-10-16T15:19:58.280000,-38.403227,176.211507,4.413,0.8
2018-10-16T15:25:20,-38.406425,176.210596,4.217,1.3
2018-10-16T15:34:24.460000,-38.40341,176.210531,3.733,1.3
2018-10-16T15:53:05.980000,-38.414893,176.214535,4.887,1.3
2018-10-16T16:24:57.979999,-38.266642,176.156169,11.191,1.0
2018-10-16T17:44:08.060000,-38.315051,176.332568,5.507,1.0
2018-10-17T14:45:31.039999,-38.322477,176.213525,8.415,0.8
2018-10-17T14:45:40.380000,-38.33936,176.228711,9.101,0.9
2018-10-20T12:55:58.530000,-38.336491,176.219987,7.853,1.1
2018-10-23T02:17:58.020000,-38.268058,176.405273,4.781,1.6
2018-10-23T02:18:19.329999,-38.270679,176.403662,4.774,1.0
2018-10-25T13:09:11.339999,-38.347017,176.249495,7.664,0.9
2018-10-25T13:23:53.460000,-38.347656,176.249186,7.024,0.6
2018-10-25T13:31:59.380000,-38.348258,176.248714,7.016,0.8
2018-10-25T20:40:29.480000,-38.373592,176.150977,7.201,1.4
2018-10-25T20:56:09.359999,-38.377458,176.145898,8.584,3.2
2018-10-25T20:58:33.560000,-38.370825,176.150505,7.525,1.9
2018-10-26T04:53:23.429999,-38.351388,176.243848,7.876,1.1
2018-10-26T12:16:23.890000,-38.346643,176.247998,7.002,1.6
2018-10-26T20:59:21.039999,-38.349996,176.242725,6.756,0.8
2018-10-28T16:31:59.390000,-38.338285,176.228776,6.069,0.8
2018-11-02T16:49:10.259999,-38.37314,176.150114,7.783,1.0
2018-11-04T00:00:02.720000,-38.026921,176.315023,7.994,1.3
2018-11-05T20:29:33.799999,-38.039502,176.75734,5.551,1.6
2018-11-07T13:35:38.710000,-38.263664,176.404492,7.898,0.7
2018-11-08T20:30:44.340000,-38.303198,176.337109,6.421,0.9
2018-11-09T06:32:46.359999,-38.345671,176.22998,5.339,1.1
2018-11-12T13:29:19.550000,-38.302197,176.301725,4.729,0.6
2018-11-12T13:36:17.519999,-38.303304,176.29681,4.987,0.6
2018-11-13T13:21:09.650000,-38.265751,176.410661,5.307,1.1
2018-11-13T13:57:08.160000,-38.266064,176.41263,5.354,0.9
2018-11-13T13:57:30.219999,-38.257869,176.415137,5.975,0.4
2018-11-13T17:42:35.840000,-38.28134,176.426888,6.988,1.0
2018-11-14T12:58:00.280000,-38.075936,176.744857,5.101,1.2
2018-11-15T14:33:30.710000,-38.099882,176.525635,5.619,1.5
2018-11-17T00:03:10.199999,-38.328105,176.213916,7.747,1.1
2018-11-17T00:03:34.829999,-38.327295,176.217594,8.361,1.1
2018-11-17T00:10:40.479999,-38.328076,176.22054,7.555,2.0
2018-11-17T00:12:02.310000,-38.327681,176.218913,7.304,1.0
2018-11-17T00:12:14.589999,-38.32122,176.231706,7.589,0.5
2018-11-17T00:14:30.410000,-38.326119,176.217367,7.818,1.0
2018-11-19T09:57:59.780000,-38.120667,176.627979,14.026,1.3
2018-11-22T05:51:33.229999,-38.295748,176.38208,6.652,1.4
2018-11-23T12:42:42.770000,-38.167871,176.582568,5.385,1.2
2018-11-23T13:54:01.960000,-38.036198,176.726188,4.705,0.8
2018-11-23T19:10:18.379999,-38.042086,176.736605,5.444,1.6
2018-11-23T23:14:27.719999,-38.038843,176.732357,7.157,1.8
2018-11-24T01:59:14.779999,-38.040739,176.718555,4.0,1.1
2018-11-24T02:56:16.519999,-38.045418,176.7389,6.755,0.7
2018-11-24T05:32:46.829999,-38.043693,176.731185,5.403,1.1
2018-11-27T14:56:02.690000,-38.053141,176.711816,4.73,1.3
2018-12-02T23:00:19.519999,-38.225118,176.384733,18.318,1.9
2018-12-03T16:54:38.840000,-38.039433,176.72417,4.352,1.3
2018-12-04T08:39:02.520000,-38.061422,176.701042,3.671,1.4
2018-12-07T20:27:29.339999,-38.081755,176.728988,5.559,1.8
2018-12-12T08:06:24.739999,-38.382849,176.178841,5.825,1.5
2018-12-12T08:07:13.949999,-38.381108,176.177979,5.931,1.6
2018-12-12T08:09:23.149999,-38.38075,176.178711,5.749,1.4
2018-12-12T08:16:22.539999,-38.38029,176.179492,5.421,0.9
2018-12-12T08:17:38.390000,-38.377075,176.179834,6.12,2.1
2018-12-12T08:18:04.330000,-38.381547,176.177783,6.471,1.8
2018-12-12T08:19:03.290000,-38.382381,176.179215,6.012,1.3
2018-12-12T08:19:15.019999,-38.383537,176.174886,6.219,0.7
2018-12-12T08:22:52.070000,-38.371623,176.182438,2.28,1.5
2018-12-12T08:23:48.590000,-38.381453,176.179834,5.715,1.1
2018-12-12T08:29:01.730000,-38.381303,176.179525,6.116,2.2
2018-12-12T08:30:27.420000,-38.380815,176.177799,6.661,1.6
2018-12-12T08:33:59.369999,-38.377344,176.180029,5.71,1.9
2018-12-12T08:34:35.119999,-38.380066,176.180518,5.569,1.3
2018-12-12T08:36:07.500000,-38.381376,176.179036,5.919,1.1
2018-12-12T08:36:28.899999,-38.371029,176.182975,4.833,1.1
2018-12-12T08:38:36.750000,-38.372396,176.179362,5.187,1.6
2018-12-12T08:39:55.490000,-38.377661,176.18099,5.165,0.9
2018-12-12T08:42:11.179999,-38.38339,176.17666,5.503,0.9
2018-12-12T08:44:51.990000,-38.380131,176.179329,5.743,1.1
2018-12-12T08:47:05.410000,-38.37404,176.182048,5.172,0.8
2018-12-12T08:47:59.439999,-38.347001,176.202897,1.939,1.1
2018-12-12T08:48:10.640000,-38.369153,176.178727,3.534,0.8
2018-12-12T08:49:10.630000,-38.377096,176.181266,5.206,0.7
2018-12-12T08:53:22.699999,-38.373364,176.184375,4.865,0.7
2018-12-12T08:54:21.539999,-38.378178,176.181022,5.31,1.1
2018-12-12T08:54:58.630000,-38.369031,176.190869,5.394,0.6
2018-12-12T09:05:16.660000,-38.37758,176.179785,5.926,1.7
2018-12-12T09:08:21.420000,-38.370732,176.185124,3.917,1.0
2018-12-12T09:08:40.810000,-38.380924,176.178288,5.724,1.0
2018-12-12T09:09:05.009999,-38.375411,176.180615,5.209,1.3
2018-12-12T09:35:33.679999,-38.373494,176.183138,4.507,1.2
2018-12-12T09:38:36.640000,-38.372929,176.181234,5.238,0.9
2018-12-12T09:40:19.269999,-38.378267,176.180078,5.623,1.4
2018-12-12T10:01:09.669999,-38.366044,176.186182,3.775,1.1
2018-12-12T22:23:06.400000,-38.377344,176.183398,5.569,1.3
2018-12-16T14:38:35.170000,-38.295398,176.371273,6.565,0.6
2018-12-16T14:55:46.009999,-38.293949,176.370492,6.415,1.3
2018-12-16T14:57:26.190000,-38.293453,176.369857,6.378,1.2
2018-12-16T15:03:11.019999,-38.292957,176.369938,6.586,0.9
2018-12-16T15:03:11.099999,-38.286454,176.361458,4.437,1.1
2018-12-16T15:13:40.049999,-38.294161,176.370264,6.483,1.1
2018-12-17T22:57:18.059999,-38.289242,176.365511,6.71,0.9
2018-12-17T23:27:34.920000,-38.293567,176.368473,6.591,3.0
2018-12-17T23:46:02.480000,-38.291536,176.369499,6.237,1.3
2018-12-19T19:09:38.939999,-38.084188,176.658805,12.227,1.2
2018-12-21T00:38:20.370000,-38.145618,176.472884,2.017,1.3
2018-12-21T00:53:56.439999,-38.147461,176.48374,5.025,1.4
2018-12-21T00:53:55.789999,-38.148897,176.489128,1.494,1.9
2018-12-22T04:49:03.419999,-38.23739,176.181462,12.904,0.9
2018-12-22T04:50:31.030000,-38.246655,176.186214,7.328,1.6
2018-12-22T04:51:07.570000,-38.246403,176.187744,7.399,1.2
2018-12-22T04:52:04.980000,-38.247184,176.182259,6.309,1.2
2018-12-22T04:52:19.609999,-38.247502,176.188314,7.413,1.3
2018-12-22T04:58:55.289999,-38.247656,176.188395,7.366,1.6
2018-12-22T05:04:28.629999,-38.243604,176.187044,8.609,1.2
2018-12-23T21:34:57.299999,-38.306669,176.359993,9.069,1.0
2018-12-23T21:34:57.460000,-38.313273,176.344661,5.397,0.8
2018-12-24T06:14:41.079999,-38.139539,176.655664,11.356,1.6
2018-12-25T08:36:22.829999,-38.152226,176.695296,6.481,1.6
2018-12-25T21:24:41.880000,-38.347534,176.247738,7.548,0.8
2018-12-27T13:04:05.179999,-38.066874,176.368734,5.179,0.7
2018-12-27T13:58:15,-38.030237,176.110693,9.641,1.5
2018-12-28T14:18:33.140000,-38.026184,176.108171,7.596,1.5
2018-12-29T15:06:39.770000,-38.335372,176.225651,6.943,0.5
2018-12-29T20:39:34.380000,-38.291996,176.405029,10.755,0.5
2018-12-29T20:39:54.219999,-38.339726,176.383724,6.308,1.1
2018-12-29T20:42:37.159999,-38.335156,176.376611,6.724,1.2
2018-12-31T17:15:29.679999,-38.342615,176.388298,6.045,1.8
2018-12-31T17:18:30.399999,-38.342887,176.389111,6.208,2.2
2018-12-31T18:05:30.059999,-38.340641,176.388444,4.869,1.8
2018-12-31T18:14:41.359999,-38.359188,176.429411,4.374,2.1
2018-12-31T19:02:33.799999,-38.345667,176.381478,6.653,1.8
2018-12-31T19:02:52,-38.354427,176.383431,7.204,1.3
2018-12-31T19:04:43.759999,-38.340698,176.386312,6.452,1.6
2018-12-31T19:04:58.880000,-38.26025,176.402507,1.803,1.1
2019-01-01T17:46:28.719999,-38.346745,176.204378,8.518,1.4
2019-01-01T17:48:59.420000,-38.34436,176.212028,8.533,2.4
2019-01-01T17:49:13.919999,-38.342725,176.210612,8.414,2.9
2019-01-01T17:50:45.700000,-38.343542,176.215706,8.254,2.0
2019-01-01T17:59:28.500000,-38.349524,176.209375,8.815,1.8
2019-01-02T06:29:29.890000,-38.164901,176.284831,17.601,2.3
2019-01-04T03:00:28.300000,-38.336975,176.223324,8.164,1.7
2019-01-05T14:29:49.799999,-38.2929,176.369954,7.487,0.7
2019-01-09T11:58:34.859999,-38.34377,176.216195,7.905,1.5
2019-01-09T15:21:19.800000,-38.119775,176.471696,6.597,1.1
2019-01-09T18:59:35.920000,-38.085966,176.506527,5.067,1.8
2019-01-09T21:30:22.600000,-38.287708,176.37666,5.679,0.8
2019-01-11T20:58:35.960000,-38.146993,176.50153,1.632,1.6
2019-01-11T20:58:54.920000,-38.175431,176.521777,1.436,1.4
2019-01-12T08:25:09.339999,-38.07686,176.712907,3.912,1.8
2019-01-12T11:50:57.369999,-38.076534,176.717806,4.898,1.4
2019-01-13T05:48:14.689999,-38.298275,176.368034,7.229,1.1
2019-01-13T13:13:51.810000,-38.245264,176.507471,8.425,1.5
2019-01-18T06:41:09.160000,-38.265515,176.404232,4.976,1.2
2019-01-20T08:45:33.570000,-38.294019,176.371273,6.414,1.9
2019-01-21T10:23:49.850000,-38.348332,176.213623,8.743,1.4
2019-01-21T21:16:59.560000,-38.350118,176.209049,7.96,1.8
2019-01-22T10:13:16.250000,-38.154663,176.671387,9.489,0.8
2019-01-22T17:18:15.240000,-38.191939,176.475586,9.885,1.5
2019-01-22T17:21:02.220000,-38.178263,176.49196,7.851,1.4
2019-01-22T17:23:14.800000,-38.182776,176.48667,6.811,1.7
2019-01-22T17:34:30.800000,-38.182048,176.488916,6.431,2.4
2019-01-22T17:37:12.800000,-38.182043,176.487402,6.513,2.2
2019-01-22T18:34:28.660000,-38.183415,176.489176,6.465,2.0
2019-01-23T03:19:34.890000,-38.321391,176.177767,9.737,1.1
2019-01-23T03:20:53.600000,-38.317586,176.181299,7.42,1.3
2019-01-23T03:21:16.920000,-38.319295,176.180566,6.877,1.5
2019-01-23T03:21:41.729999,-38.316646,176.18234,6.935,1.6
2019-01-23T03:22:13.800000,-38.315629,176.180957,8.627,0.9
2019-01-23T03:28:36.570000,-38.317399,176.180371,6.949,1.9
2019-01-24T01:21:52.109999,-38.436833,176.193083,4.034,0.8
2019-01-24T16:16:38.810000,-38.334501,176.284554,6.488,0.6
2019-01-26T05:20:10.699999,-38.330538,176.289502,6.685,1.2
2019-01-26T06:06:51.810000,-38.331669,176.285872,6.463,1.2
2019-01-26T09:45:15.810000,-38.334326,176.283643,6.403,0.7
2019-01-26T15:05:45.549999,-38.303564,176.433187,7.872,0.5
2019-01-26T15:36:44.679999,-38.33009,176.293343,6.654,0.6
2019-01-28T11:15:45.520000,-38.310384,176.30568,5.586,0.9
2019-01-28T11:16:13.820000,-38.315479,176.321077,8.546,0.2
2019-01-28T11:16:29.379999,-38.314437,176.306396,5.504,0.7
2019-01-29T10:04:27.109999,-38.28654,176.362451,3.21,1.1
2019-01-29T17:41:40.439999,-38.318579,176.267041,6.067,1.8
2019-01-29T18:02:56.179999,-38.319511,176.268685,6.188,1.5
2019-01-29T18:04:56.320000,-38.319739,176.262256,6.122,1.1
2019-01-29T20:07:55.119999,-38.319995,176.268066,5.77,1.9
2019-01-29T21:44:48.780000,-38.289197,176.327262,4.809,0.8
2019-01-29T21:54:49.240000,-38.289319,176.328027,5.031,1.3
2019-01-29T23:06:29.800000,-38.297396,176.308089,6.599,1.1
2019-02-01T05:52:06.389999,-38.321802,176.276611,5.22,0.6
2019-02-01T09:47:11.539999,-38.316418,176.252539,8.158,0.5
2019-02-01T12:11:59.439999,-38.136865,176.488411,5.812,1.6
2019-02-01T14:16:40.130000,-38.320524,176.267041,6.24,1.1
2019-02-01T14:25:34.759999,-38.318205,176.266064,6.56,0.9
2019-02-01T15:32:00.150000,-38.321021,176.266406,6.036,0.9
2019-02-01T15:36:14.580000,-38.31803,176.268164,6.344,0.6
2019-02-01T20:42:29.839999,-38.317643,176.371517,0.442,0.7
2019-02-03T14:33:33.039999,-38.144869,176.70376,10.121,0.9
2019-02-03T20:35:49.520000,-38.047233,176.712223,3.947,1.1
2019-02-04T00:51:56.350000,-38.437573,176.157926,6.902,1.3
2019-02-05T15:21:55.219999,-38.162781,176.589355,7.788,1.3
2019-02-07T02:48:46.920000,-38.127852,176.49515,3.401,1.4
2019-02-09T10:06:27.809999,-38.160392,176.723844,8.372,1.4
2019-02-11T04:43:49.530000,-38.041793,176.704281,4.6,1.3
2019-02-14T17:01:05.519999,-38.268734,176.397445,4.561,0.7
2019-02-14T17:27:48.840000,-38.27181,176.402051,4.623,1.6
2019-02-14T17:38:25.300000,-38.282548,176.393311,3.608,0.8
2019-02-14T17:58:09.759999,-38.277698,176.393343,4.572,1.1
2019-02-16T18:40:07.179999,-38.253398,176.426286,4.025,1.1
2019-02-17T09:28:59.240000,-38.330025,176.281413,4.905,1.1
2019-02-17T12:28:54.780000,-38.333598,176.290951,8.523,1.1
2019-02-17T12:55:50.240000,-38.32714,176.28999,9.304,1.0
2019-02-17T14:24:29.839999,-38.331934,176.282096,8.28,1.5
2019-02-17T14:41:21.149999,-38.330436,176.274023,8.474,0.7
